5081000	1e+22
5076000	1e+22
5071000	1e+22
5066000	1e+22
5061000	1e+22
5056000	1e+22
5051000	1e+22
5046000	1e+22
5041000	1e+22
5036000	1e+22
5031000	1e+22
5026000	1e+22
5021000	1e+22
5016000	1e+22
5011000	1e+22
5006000	1e+22
5001000	1e+22
4996000	1e+22
4991000	1e+22
4986000	1e+22
4981000	1e+22
4976000	1e+22
4971000	1e+22
4966000	1e+22
4961000	1e+22
4956000	1e+22
4951000	1e+22
4946000	1e+22
4941000	1e+22
4936000	1e+22
4931000	1e+22
4926000	1e+22
4921000	1e+22
4916000	1e+22
4911000	1e+22
4906000	1e+22
4901000	1e+22
4896000	1e+22
4891000	1e+22
4886000	1e+22
4881000	1e+22
4876000	1e+22
4871000	1e+22
4866000	1e+22
4861000	1e+22
4856000	1e+22
4851000	1e+22
4846000	1e+22
4841000	1e+22
4836000	1e+22
4831000	1e+22
4826000	1e+22
4821000	1e+22
4816000	1e+22
4811000	1e+22
4806000	1e+22
4801000	1e+22
4796000	1e+22
4791000	1e+22
4786000	1e+22
4781000	1e+22
4776000	1e+22
4771000	1e+22
4766000	1e+22
4761000	1e+22
4756000	1e+22
4751000	1e+22
4746000	1e+22
4741000	1e+22
4736000	1e+22
4731000	1e+22
4726000	1e+22
4721000	1e+22
4716000	1e+22
4711000	1e+22
4706000	1e+22
4701000	1e+22
4696000	1e+22
4691000	1e+22
4686000	1e+22
4681000	1e+22
4676000	1e+22
4671000	1e+22
4666000	1e+22
4661000	1e+22
4656000	1e+22
4651000	1e+22
4646000	1e+22
4641000	1e+22
4636000	1e+22
4631000	1e+22
4626000	1e+22
4621000	1e+22
4616000	1e+22
4611000	1e+22
4606000	1e+22
4601000	1e+22
4596000	1e+22
4591000	1e+22
4586000	1e+22
4581000	1e+22
4576000	1e+22
4571000	1e+22
4566000	1e+22
4561000	1e+22
4556000	1e+22
4551000	1e+22
4546000	1e+22
4541000	1e+22
4536000	1e+22
4531000	1e+22
4526000	1e+22
4521000	1e+22
4516000	1e+22
4511000	1e+22
4506000	1e+22
4501000	1e+22
4496000	1e+22
4491000	1e+22
4486000	1e+22
4481000	1e+22
4476000	1e+22
4471000	1e+22
4466000	1e+22
4461000	1e+22
4456000	1e+22
4451000	1e+22
4446000	1e+22
4441000	1e+22
4436000	1e+22
4431000	1e+22
4426000	1e+22
4421000	1e+22
4416000	1e+22
4411000	1e+22
4406000	1e+22
4401000	1e+22
4396000	1e+22
4391000	1e+22
4386000	1e+22
4381000	1e+22
4376000	1e+22
4371000	1e+22
4366000	1e+22
4361000	1e+22
4356000	1e+22
4351000	1e+22
4346000	1e+22
4341000	1e+22
4336000	1e+22
4331000	1e+22
4326000	1e+22
4321000	1e+22
4316000	1e+22
4311000	1e+22
4306000	1e+22
4301000	1e+22
4296000	1e+22
4291000	1e+22
4286000	1e+22
4281000	1e+22
4276000	1e+22
4271000	1e+22
4266000	1e+22
4261000	1e+22
4256000	1e+22
4251000	1e+22
4246000	1e+22
4241000	1e+22
4236000	1e+22
4231000	1e+22
4226000	1e+22
4221000	1e+22
4216000	1e+22
4211000	1e+22
4206000	1e+22
4201000	1e+22
4196000	1e+22
4191000	1e+22
4186000	1e+22
4181000	1e+22
4176000	1e+22
4171000	1e+22
4166000	1e+22
4161000	1e+22
4156000	1e+22
4151000	1e+22
4146000	1e+22
4141000	1e+22
4136000	1e+22
4131000	1e+22
4126000	1e+22
4121000	1e+22
4116000	1e+22
4111000	1e+22
4106000	1e+22
4101000	1e+22
4096000	1e+22
4091000	1e+22
4086000	1e+22
4081000	1e+22
4076000	1e+22
4071000	1e+22
4066000	1e+22
4061000	1e+22
4056000	1e+22
4051000	1e+22
4046000	1e+22
4041000	1e+22
4036000	1e+22
4031000	1e+22
4026000	1e+22
4021000	1e+22
4016000	1e+22
4011000	1e+22
4006000	1e+22
4001000	1e+22
3996000	1e+22
3991000	1e+22
3986000	1e+22
3981000	1e+22
3976000	1e+22
3971000	1e+22
3966000	1e+22
3961000	1e+22
3956000	1e+22
3951000	1e+22
3946000	1e+22
3941000	1e+22
3936000	1e+22
3931000	1e+22
3926000	1e+22
3921000	1e+22
3916000	1e+22
3911000	1e+22
3906000	1e+22
3901000	1e+22
3896000	1e+22
3891000	1e+22
3886000	1e+22
3881000	1e+22
3876000	1e+22
3871000	1e+22
3866000	1e+22
3861000	1e+22
3856000	1e+22
3851000	1e+22
3846000	1e+22
3841000	1e+22
3836000	1e+22
3831000	1e+22
3826000	1e+22
3821000	1e+22
3816000	1e+22
3811000	1e+22
3806000	1e+22
3801000	1e+22
3796000	1e+22
3791000	1e+22
3786000	1e+22
3781000	1e+22
3776000	1e+22
3771000	1e+22
3766000	9.33e+21
3761000	8.706e+21
3756000	8.123e+21
3751000	7.579e+21
3746000	7.071e+21
3741000	6.598e+21
3736000	6.156e+21
3731000	5.743e+21
3726000	5.359e+21
3721000	5e+21
3716000	5e+21
3711000	5e+21
3706000	5e+21
3701000	5e+21
3696000	5e+21
3691000	5e+21
3686000	5e+21
3681000	5e+21
3676000	5e+21
3671000	5e+21
3666000	5e+21
3661000	5e+21
3656000	5e+21
3651000	5e+21
3646000	5e+21
3641000	5e+21
3636000	5e+21
3631000	5e+21
3626000	5e+21
3621000	5e+21
3616000	4.257e+21
3611000	3.624e+21
3606000	3.085e+21
3601000	2.627e+21
3596000	2.236e+21
3591000	1.904e+21
3586000	1.621e+21
3581000	1.38e+21
3576000	1.175e+21
3571000	1e+21
3566000	1e+21
3561000	1e+21
3556000	1e+21
3551000	1e+21
3546000	1e+21
3541000	1e+21
3536000	1e+21
3531000	1e+21
3526000	1e+21
3521000	1e+21
3516000	1e+21
3511000	1e+21
3506000	1e+21
3501000	1e+21
3496000	1e+21
3491000	1e+21
3486000	1e+21
3481000	1e+21
3476000	1e+21
3471000	1e+21
